BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-04;85:146:429091-02213-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-04 05:54:00;2024-07-04 05:55:07;REAL;;;;False;1.1166666666666667
2024-07-04;85:146:106067-02213-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-04 05:54:00;2024-07-04 05:54:50;REAL;;;;False;0.8333333333333334
2024-07-04;85:146:258646-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-04 05:54:00;2024-07-04 05:54:35;REAL;04.07.2024 05:59;04.07.2024 05:59:09;REAL;False;0.5833333333333334
2024-07-04;85:146:428433-02213-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;26;B;False;False;8507180;Thun, Bahnhof;2024-07-04 05:54:00;2024-07-04 05:54:11;REAL;;;;False;0.18333333333333332
2024-07-04;85:146:258778-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:06:00;2024-07-04 06:07:10;REAL;04.07.2024 06:09;04.07.2024 06:09:17;REAL;False;1.1666666666666667
2024-07-04;85:146:318878-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:16:00;2024-07-04 06:16:28;REAL;04.07.2024 06:19;04.07.2024 06:20:01;REAL;False;0.4666666666666667
2024-07-04;85:146:386845-02213-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:24:00;2024-07-04 06:28:12;REAL;;;;False;4.2
2024-07-04;85:146:416321-02213-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;26;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:25:00;2024-07-04 06:25:26;REAL;;;;False;0.43333333333333335
2024-07-04;85:146:428929-02213-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:25:00;2024-07-04 06:25:55;REAL;;;;False;0.9166666666666666
2024-07-04;85:146:350793-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:26:00;2024-07-04 06:26:26;REAL;;;;False;0.43333333333333335
2024-07-04;85:146:318760-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:26:00;2024-07-04 06:28:48;REAL;04.07.2024 06:29;04.07.2024 06:29:26;REAL;False;2.8
2024-07-04;85:146:258801-02213-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-04 06:26:00;2024-07-04 06:26:02;REAL;04.07.2024 06:29;04.07.2024 06:29:18;REAL;False;0.03333333333333333
