BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-01;85:146:258197-02212-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-01 05:54:00;2024-07-01 05:54:18;REAL;01.07.2024 05:59;01.07.2024 05:59:16;REAL;False;0.3
2024-07-01;85:146:315566-02212-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;31;B;False;False;8507180;Thun, Bahnhof;2024-07-01 05:54:00;2024-07-01 05:54:03;REAL;;;;False;0.05
2024-07-01;85:146:435446-02212-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-01 05:54:00;2024-07-01 05:54:29;REAL;;;;False;0.48333333333333334
2024-07-01;85:146:261783-02212-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-01 05:54:00;2024-07-01 05:54:05;REAL;01.07.2024 05:59;01.07.2024 05:59:52;REAL;False;0.08333333333333333
2024-07-01;85:146:27303-02212-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-01 05:54:00;2024-07-01 05:57:03;REAL;;;;False;3.05
2024-07-01;85:146:258343-02212-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-01 06:16:00;2024-07-01 06:16:04;REAL;01.07.2024 06:19;01.07.2024 06:19:44;REAL;False;0.06666666666666667
2024-07-01;85:146:435327-02212-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-07-01 06:25:00;2024-07-01 06:28:09;REAL;;;;False;3.15
2024-07-01;85:146:258216-02212-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-01 06:26:00;2024-07-01 06:26:55;REAL;01.07.2024 06:29;01.07.2024 06:29:27;REAL;False;0.9166666666666666
2024-07-01;85:146:386660-02212-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;37;B;False;False;8507180;Thun, Bahnhof;2024-07-01 06:37:00;2024-07-01 06:38:22;REAL;01.07.2024 06:40;01.07.2024 06:40:39;REAL;False;1.3666666666666667
2024-07-01;85:146:435450-02212-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-01 06:45:00;2024-07-01 06:45:27;REAL;;;;False;0.45
