BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-18;85:146:470701-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-18 05:54:00;2024-07-18 05:55:10;REAL;18.07.2024 05:59;18.07.2024 05:59:16;REAL;False;1.1666666666666667
2024-07-18;85:146:13191-02205-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-18 05:54:00;2024-07-18 05:55:06;REAL;;;;False;1.1
2024-07-18;85:146:453479-02205-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-18 05:54:00;2024-07-18 05:54:42;REAL;;;;False;0.7
2024-07-18;85:146:388673-02205-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;31;B;False;False;8507180;Thun, Bahnhof;2024-07-18 05:54:00;2024-07-18 05:56:04;REAL;;;;False;2.066666666666667
2024-07-18;85:146:388749-02205-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;44;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:07:00;2024-07-18 06:07:10;REAL;18.07.2024 06:10;18.07.2024 06:10:29;REAL;False;0.16666666666666666
2024-07-18;85:146:388773-02205-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:24:00;2024-07-18 06:24:31;REAL;;;;False;0.5166666666666667
2024-07-18;85:146:453449-02205-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:25:00;2024-07-18 06:25:02;REAL;;;;False;0.03333333333333333
2024-07-18;85:146:470716-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:26:00;2024-07-18 06:26:52;REAL;18.07.2024 06:29;18.07.2024 06:29:43;REAL;False;0.8666666666666667
2024-07-18;85:146:455878-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:26:00;2024-07-18 06:27:11;REAL;18.07.2024 06:29;18.07.2024 06:29:31;REAL;False;1.1833333333333333
2024-07-18;85:146:470730-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:26:00;2024-07-18 06:26:56;REAL;;;;False;0.9333333333333333
2024-07-18;85:146:312154-02205-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;38;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:27:00;2024-07-18 06:27:02;REAL;;;;False;0.03333333333333333
2024-07-18;85:146:470779-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:36:00;2024-07-18 06:36:15;REAL;18.07.2024 06:39;18.07.2024 06:39:20;REAL;False;0.25
2024-07-18;85:146:13247-02205-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;43;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:37:00;2024-07-18 06:37:04;REAL;;;;False;0.06666666666666667
2024-07-18;85:146:470751-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:46:00;2024-07-18 06:47:00;REAL;18.07.2024 06:49;18.07.2024 06:49:12;REAL;False;1.0
2024-07-18;85:146:388731-02205-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;40;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:47:00;2024-07-18 06:47:15;REAL;18.07.2024 06:50;18.07.2024 06:50:30;REAL;False;0.25
2024-07-18;85:146:453491-02205-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;48;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:55:00;2024-07-18 06:55:23;REAL;;;;False;0.38333333333333336
2024-07-18;85:146:470790-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:56:00;2024-07-18 06:56:52;REAL;18.07.2024 06:59;18.07.2024 06:59:27;REAL;False;0.8666666666666667
2024-07-18;85:146:470816-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;19;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:56:00;2024-07-18 06:57:02;REAL;;;;False;1.0333333333333334
2024-07-18;85:146:268599-02205-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;32;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:57:00;2024-07-18 06:57:09;REAL;;;;False;0.15
2024-07-18;85:146:312046-02205-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;29;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:57:00;2024-07-18 06:57:22;REAL;;;;False;0.36666666666666664
2024-07-18;85:146:408533-02205-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;27;B;False;False;8507180;Thun, Bahnhof;2024-07-18 06:57:00;2024-07-18 06:57:31;REAL;;;;False;0.5166666666666667
2024-07-18;85:146:453463-02205-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;43;B;False;False;8507180;Thun, Bahnhof;2024-07-18 07:05:00;2024-07-18 07:05:02;REAL;;;;False;0.03333333333333333
2024-07-18;85:146:470702-02205-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-18 07:06:00;2024-07-18 07:06:02;REAL;18.07.2024 07:09;18.07.2024 07:10:37;REAL;False;0.03333333333333333
