BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-08;85:146:417856-02214-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-08 05:54:00;2024-07-08 05:54:29;REAL;;;;False;0.48333333333333334
2024-07-08;85:146:41889-02214-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-08 05:54:00;2024-07-08 05:55:15;REAL;;;;False;1.25
2024-07-08;85:146:313360-02214-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;29;B;False;False;8507180;Thun, Bahnhof;2024-07-08 05:54:00;2024-07-08 05:55:19;REAL;;;;False;1.3166666666666667
2024-07-08;85:146:454273-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-08 05:54:00;2024-07-08 05:54:26;REAL;08.07.2024 05:59;08.07.2024 05:59:26;REAL;False;0.43333333333333335
2024-07-08;85:146:470563-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-08 05:54:00;2024-07-08 05:54:41;REAL;08.07.2024 05:59;08.07.2024 05:59:29;REAL;False;0.6833333333333333
2024-07-08;85:146:346921-02214-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;21;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:05:00;2024-07-08 06:05:08;REAL;;;;False;0.13333333333333333
2024-07-08;85:146:454291-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:16:00;2024-07-08 06:16:36;REAL;08.07.2024 06:19;08.07.2024 06:19:31;REAL;False;0.6
2024-07-08;85:146:386973-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:24:00;2024-07-08 06:25:06;REAL;;;;False;1.1
2024-07-08;85:146:470576-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:26:00;2024-07-08 06:26:52;REAL;08.07.2024 06:29;08.07.2024 06:29:39;REAL;False;0.8666666666666667
2024-07-08;85:146:41566-02214-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;35;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:27:00;2024-07-08 06:27:22;REAL;;;;False;0.36666666666666664
2024-07-08;85:146:427352-02214-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;27;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:27:00;2024-07-08 06:27:01;REAL;;;;False;0.016666666666666666
2024-07-08;85:146:470640-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:36:00;2024-07-08 06:38:26;REAL;08.07.2024 06:39;08.07.2024 06:39:51;REAL;False;2.433333333333333
2024-07-08;85:146:470612-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:46:00;2024-07-08 06:46:55;REAL;08.07.2024 06:49;08.07.2024 06:49:17;REAL;False;0.9166666666666666
2024-07-08;85:146:386931-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;40;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:47:00;2024-07-08 06:47:11;REAL;08.07.2024 06:50;08.07.2024 06:50:30;REAL;False;0.18333333333333332
2024-07-08;85:146:454352-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:56:00;2024-07-08 06:56:09;REAL;08.07.2024 06:59;08.07.2024 06:59:34;REAL;False;0.15
2024-07-08;85:146:470651-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:56:00;2024-07-08 06:56:42;REAL;08.07.2024 06:59;08.07.2024 06:59:37;REAL;False;0.7
2024-07-08;85:146:427353-02214-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;27;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:57:00;2024-07-08 06:57:10;REAL;;;;False;0.16666666666666666
2024-07-08;85:146:294610-02214-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;36;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:57:00;2024-07-08 06:58:24;REAL;;;;False;1.4
2024-07-08;85:146:386976-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;56;B;False;False;8507180;Thun, Bahnhof;2024-07-08 06:57:00;2024-07-08 06:57:24;REAL;08.07.2024 07:00;08.07.2024 07:00:35;REAL;False;0.4
2024-07-08;85:146:454274-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:06:00;2024-07-08 07:06:17;REAL;08.07.2024 07:09;08.07.2024 07:09:42;REAL;False;0.2833333333333333
2024-07-08;85:146:313574-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;44;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:07:00;2024-07-08 07:07:30;REAL;08.07.2024 07:10;08.07.2024 07:10:40;REAL;False;0.5
2024-07-08;85:146:346845-02214-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;21;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:15:00;2024-07-08 07:15:51;REAL;;;;False;0.85
2024-07-08;85:146:470598-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:16:00;2024-07-08 07:16:17;REAL;08.07.2024 07:19;08.07.2024 07:19:54;REAL;False;0.2833333333333333
2024-07-08;85:146:386917-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;39;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:17:00;2024-07-08 07:18:16;REAL;08.07.2024 07:20;08.07.2024 07:20:30;REAL;False;1.2666666666666666
2024-07-08;85:146:386241-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;40;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:17:00;2024-07-08 07:17:13;REAL;08.07.2024 07:20;08.07.2024 07:20:38;REAL;False;0.21666666666666667
2024-07-08;85:146:42732-02214-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;86;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:24:00;2024-07-08 07:25:20;REAL;;;;False;1.3333333333333333
2024-07-08;85:146:417702-02214-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:25:00;2024-07-08 07:25:29;REAL;;;;False;0.48333333333333334
2024-07-08;85:146:454307-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:26:00;2024-07-08 07:26:25;REAL;08.07.2024 07:29;08.07.2024 07:29:40;REAL;False;0.4166666666666667
2024-07-08;85:146:470662-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:26:00;2024-07-08 07:26:27;REAL;08.07.2024 07:29;08.07.2024 07:29:40;REAL;False;0.45
2024-07-08;85:146:386860-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;28;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:27:00;2024-07-08 07:27:05;REAL;;;;False;0.08333333333333333
2024-07-08;85:146:94502-02214-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;34;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:27:00;2024-07-08 07:27:15;REAL;;;;False;0.25
2024-07-08;85:146:294605-02214-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;31;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:27:00;2024-07-08 07:28:28;REAL;;;;False;1.4666666666666666
2024-07-08;85:146:313469-02214-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;38;B;False;False;8507180;Thun, Bahnhof;2024-07-08 07:27:00;2024-07-08 07:28:48;REAL;;;;False;1.8
