BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-09;85:146:470563-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-09 05:54:00;2024-07-09 05:54:30;REAL;09.07.2024 05:59;09.07.2024 05:59:13;REAL;False;0.5
2024-07-09;85:146:417856-02214-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-07-09 05:54:00;2024-07-09 05:54:43;REAL;;;;False;0.7166666666666667
2024-07-09;85:146:41889-02214-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-09 05:54:00;2024-07-09 05:55:52;REAL;;;;False;1.8666666666666667
2024-07-09;85:146:470629-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:06:00;2024-07-09 06:07:42;REAL;09.07.2024 06:09;09.07.2024 06:09:20;REAL;False;1.7
2024-07-09;85:146:470661-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:16:00;2024-07-09 06:16:34;REAL;09.07.2024 06:19;09.07.2024 06:19:46;REAL;False;0.5666666666666667
2024-07-09;85:146:386916-02214-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;39;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:17:00;2024-07-09 06:17:14;REAL;09.07.2024 06:20;09.07.2024 06:20:51;REAL;False;0.23333333333333334
2024-07-09;85:146:417745-02214-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:25:00;2024-07-09 06:26:09;REAL;;;;False;1.15
2024-07-09;85:146:470576-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:26:00;2024-07-09 06:26:43;REAL;09.07.2024 06:29;09.07.2024 06:29:49;REAL;False;0.7166666666666667
2024-07-09;85:146:454341-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:26:00;2024-07-09 06:26:43;REAL;09.07.2024 06:29;09.07.2024 06:29:51;REAL;False;0.7166666666666667
2024-07-09;85:146:41566-02214-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;35;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:27:00;2024-07-09 06:28:52;REAL;;;;False;1.8666666666666667
2024-07-09;85:146:417698-02214-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:35:00;2024-07-09 06:35:14;REAL;;;;False;0.23333333333333334
2024-07-09;85:146:470640-02214-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-09 06:36:00;2024-07-09 06:36:25;REAL;09.07.2024 06:39;09.07.2024 06:39:18;REAL;False;0.4166666666666667
