BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-21;85:146:449611-02208-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;20;B;False;False;8507180;Thun, Bahnhof;2024-07-21 05:54:00;2024-07-21 05:54:14;REAL;;;;False;0.23333333333333334
2024-07-21;85:146:241439-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-21 05:54:00;2024-07-21 05:54:12;REAL;;;;False;0.2
2024-07-21;85:146:331942-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-21 05:54:00;2024-07-21 05:54:13;REAL;21.07.2024 06:00;21.07.2024 06:00:58;REAL;False;0.21666666666666667
2024-07-21;85:146:331992-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 06:12:00;2024-07-21 06:12:02;REAL;21.07.2024 06:15;21.07.2024 06:15:38;REAL;False;0.03333333333333333
2024-07-21;85:146:241407-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 06:22:00;2024-07-21 06:22:09;REAL;;;;False;0.15
2024-07-21;85:146:449634-02208-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;21;B;False;False;8507180;Thun, Bahnhof;2024-07-21 06:28:00;2024-07-21 06:29:10;REAL;;;;False;1.1666666666666667
2024-07-21;85:146:277803-02208-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;30;B;False;False;8507180;Thun, Bahnhof;2024-07-21 06:57:00;2024-07-21 06:58:02;REAL;;;;False;1.0333333333333334
2024-07-21;85:146:331969-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-07-21 06:57:00;2024-07-21 06:57:06;REAL;21.07.2024 07:00;21.07.2024 07:00:17;REAL;False;0.1
2024-07-21;85:146:449613-02208-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;20;B;False;False;8507180;Thun, Bahnhof;2024-07-21 07:13:00;2024-07-21 07:13:13;REAL;;;;False;0.21666666666666667
2024-07-21;85:146:241409-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 07:14:00;2024-07-21 07:14:29;REAL;;;;False;0.48333333333333334
2024-07-21;85:146:277805-02208-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;30;B;False;False;8507180;Thun, Bahnhof;2024-07-21 07:27:00;2024-07-21 07:27:56;REAL;21.07.2024 07:30;21.07.2024 07:30:50;REAL;False;0.9333333333333333
2024-07-21;85:146:449696-02208-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;23;B;False;False;8507180;Thun, Bahnhof;2024-07-21 07:28:00;2024-07-21 07:28:16;REAL;;;;False;0.26666666666666666
2024-07-21;85:146:241411-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 07:59:00;2024-07-21 07:59:51;REAL;;;;False;0.85
2024-07-21;85:146:331996-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 08:12:00;2024-07-21 08:12:28;REAL;21.07.2024 08:15;21.07.2024 08:15:28;REAL;False;0.4666666666666667
2024-07-21;85:146:331924-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-21 08:27:00;2024-07-21 08:27:35;REAL;21.07.2024 08:30;21.07.2024 08:30:23;REAL;False;0.5833333333333334
2024-07-21;85:146:331997-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 08:42:00;2024-07-21 08:42:38;REAL;21.07.2024 08:45;21.07.2024 08:45:52;REAL;False;0.6333333333333333
2024-07-21;85:146:449698-02208-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;23;B;False;False;8507180;Thun, Bahnhof;2024-07-21 08:43:00;2024-07-21 08:43:29;REAL;;;;False;0.48333333333333334
2024-07-21;85:146:331972-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-07-21 08:57:00;2024-07-21 08:57:37;REAL;21.07.2024 09:00;21.07.2024 09:01:56;REAL;False;0.6166666666666667
2024-07-21;85:146:332026-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:12:00;2024-07-21 09:12:41;REAL;21.07.2024 09:15;21.07.2024 09:15:17;REAL;False;0.6833333333333333
2024-07-21;85:146:331998-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:12:00;2024-07-21 09:13:08;REAL;21.07.2024 09:15;21.07.2024 09:16:15;REAL;False;1.1333333333333333
2024-07-21;85:146:241366-02208-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;34;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:27:00;2024-07-21 09:27:38;REAL;;;;False;0.6333333333333333
2024-07-21;85:146:331925-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:27:00;2024-07-21 09:27:23;REAL;21.07.2024 09:30;21.07.2024 09:30:14;REAL;False;0.38333333333333336
2024-07-21;85:146:331999-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:42:00;2024-07-21 09:42:10;REAL;21.07.2024 09:45;21.07.2024 09:45:31;REAL;False;0.16666666666666666
2024-07-21;85:146:241538-02208-1;85:146;STI;STI Bus AG;Bus;85:146:41;41;61;B;False;False;8507180;Thun, Bahnhof;2024-07-21 09:55:00;2024-07-21 09:57:30;REAL;;;;False;2.5
2024-07-21;85:146:397762-02208-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;38;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:12:00;2024-07-21 10:12:11;REAL;21.07.2024 10:15;21.07.2024 10:15:48;REAL;False;0.18333333333333332
2024-07-21;85:146:331948-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:12:00;2024-07-21 10:13:09;REAL;21.07.2024 10:15;21.07.2024 10:15:57;REAL;False;1.15
2024-07-21;85:146:241417-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:14:00;2024-07-21 10:14:16;REAL;;;;False;0.26666666666666666
2024-07-21;85:146:332049-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:27:00;2024-07-21 10:27:28;REAL;21.07.2024 10:30;21.07.2024 10:30:51;REAL;False;0.4666666666666667
2024-07-21;85:146:450035-02208-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:41:00;2024-07-21 10:41:17;REAL;;;;False;0.2833333333333333
2024-07-21;85:146:331927-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:42:00;2024-07-21 10:42:45;REAL;21.07.2024 10:45;21.07.2024 10:45:28;REAL;False;0.75
2024-07-21;85:146:277944-02208-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;34;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:57:00;2024-07-21 10:58:17;REAL;;;;False;1.2833333333333334
2024-07-21;85:146:241419-02208-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-21 10:59:00;2024-07-21 10:59:57;REAL;;;;False;0.95
2024-07-21;85:146:332050-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:12:00;2024-07-21 11:13:52;REAL;21.07.2024 11:15;21.07.2024 11:15:56;REAL;False;1.8666666666666667
2024-07-21;85:146:397763-02208-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;38;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:12:00;2024-07-21 11:12:11;REAL;21.07.2024 11:15;21.07.2024 11:15:53;REAL;False;0.18333333333333332
2024-07-21;85:146:451096-02208-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;22;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:12:00;2024-07-21 11:12:08;REAL;;;;False;0.13333333333333333
2024-07-21;85:146:331975-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:12:00;2024-07-21 11:14:09;REAL;21.07.2024 11:15;21.07.2024 11:15:19;REAL;False;2.15
2024-07-21;85:146:241532-02208-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;57;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:24:00;2024-07-21 11:24:08;REAL;;;;False;0.13333333333333333
2024-07-21;85:146:332001-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:27:00;2024-07-21 11:29:11;REAL;21.07.2024 11:30;21.07.2024 11:31:29;REAL;False;2.183333333333333
2024-07-21;85:146:277813-02208-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;30;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:27:00;2024-07-21 11:27:23;REAL;21.07.2024 11:30;21.07.2024 11:31:23;REAL;False;0.38333333333333336
2024-07-21;85:146:240870-02208-1;85:146;STI;STI Bus AG;Bus;85:146:21;21;59;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:39:00;2024-07-21 11:41:06;REAL;;;;False;2.1
2024-07-21;85:146:332051-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:42:00;2024-07-21 11:42:06;REAL;21.07.2024 11:45;21.07.2024 11:45:42;REAL;False;0.1
2024-07-21;85:146:332029-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:42:00;2024-07-21 11:42:20;REAL;21.07.2024 11:45;21.07.2024 11:46:14;REAL;False;0.3333333333333333
2024-07-21;85:146:331950-02208-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:57:00;2024-07-21 11:57:35;REAL;21.07.2024 12:00;21.07.2024 12:00:38;REAL;False;0.5833333333333334
2024-07-21;85:146:277946-02208-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;34;B;False;False;8507180;Thun, Bahnhof;2024-07-21 11:57:00;2024-07-21 11:57:46;REAL;;;;False;0.7666666666666667
