BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-12;85:146:401869-02215-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-12 06:56:00;2024-07-12 06:57:06;REAL;12.07.2024 06:59;12.07.2024 07:00:21;REAL;False;1.1
2024-07-12;85:146:401699-02215-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:06:00;2024-07-12 07:06:21;REAL;12.07.2024 07:09;12.07.2024 07:09:14;REAL;False;0.35
2024-07-12;85:146:401729-02215-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:06:00;2024-07-12 07:06:25;REAL;12.07.2024 07:09;12.07.2024 07:09:27;REAL;False;0.4166666666666667
2024-07-12;85:146:320811-02215-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;44;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:07:00;2024-07-12 07:07:03;REAL;12.07.2024 07:10;12.07.2024 07:10:38;REAL;False;0.05
2024-07-12;85:146:193668-02215-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:15:00;2024-07-12 07:15:20;REAL;;;;False;0.3333333333333333
2024-07-12;85:146:193659-02215-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:25:00;2024-07-12 07:25:23;REAL;;;;False;0.38333333333333336
2024-07-12;85:146:401759-02215-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:26:00;2024-07-12 07:26:52;REAL;;;;False;0.8666666666666667
2024-07-12;85:146:401891-02215-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:26:00;2024-07-12 07:26:23;REAL;12.07.2024 07:29;12.07.2024 07:29:14;REAL;False;0.38333333333333336
2024-07-12;85:146:362735-02215-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;31;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:27:00;2024-07-12 07:27:27;REAL;;;;False;0.45
2024-07-12;85:146:176303-02215-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;34;B;False;False;8507180;Thun, Bahnhof;2024-07-12 07:27:00;2024-07-12 07:28:04;REAL;;;;False;1.0666666666666667
