BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-07-31;85:146:478072-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-31 05:54:00;2024-07-31 05:54:52;REAL;31.07.2024 05:59;31.07.2024 06:00:00;REAL;False;0.8666666666666667
2024-07-31;85:146:10752-02015-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-07-31 05:54:00;2024-07-31 05:55:24;REAL;;;;False;1.4
2024-07-31;85:146:20950-02015-1;85:146;STI;STI Bus AG;Bus;85:146:43;43;66;B;False;False;8507180;Thun, Bahnhof;2024-07-31 05:54:00;2024-07-31 05:54:02;REAL;;;;False;0.03333333333333333
2024-07-31;85:146:478097-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-31 05:54:00;2024-07-31 05:54:22;REAL;31.07.2024 05:59;31.07.2024 05:59:43;REAL;False;0.36666666666666664
2024-07-31;85:146:453891-02015-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;48;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:05:00;2024-07-31 06:05:05;REAL;;;;False;0.08333333333333333
2024-07-31;85:146:478262-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:16:00;2024-07-31 06:16:52;REAL;31.07.2024 06:19;31.07.2024 06:20:17;REAL;False;0.8666666666666667
2024-07-31;85:146:389288-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:24:00;2024-07-31 06:24:13;REAL;;;;False;0.21666666666666667
2024-07-31;85:146:478098-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:26:00;2024-07-31 06:27:25;REAL;31.07.2024 06:29;31.07.2024 06:30:13;REAL;False;1.4166666666666667
2024-07-31;85:146:27561-02015-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;48;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:27:00;2024-07-31 06:27:16;REAL;;;;False;0.26666666666666666
2024-07-31;85:146:453843-02015-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:35:00;2024-07-31 06:35:01;REAL;;;;False;0.016666666666666666
2024-07-31;85:146:478219-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:36:00;2024-07-31 06:36:26;REAL;31.07.2024 06:39;31.07.2024 06:39:15;REAL;False;0.43333333333333335
2024-07-31;85:146:478168-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:46:00;2024-07-31 06:46:19;REAL;31.07.2024 06:49;31.07.2024 06:49:22;REAL;False;0.31666666666666665
2024-07-31;85:146:20953-02015-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;66;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:54:00;2024-07-31 06:54:03;REAL;;;;False;0.05
2024-07-31;85:146:478263-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:56:00;2024-07-31 06:56:08;REAL;31.07.2024 06:59;31.07.2024 06:59:59;REAL;False;0.13333333333333333
2024-07-31;85:146:478242-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:56:00;2024-07-31 06:56:02;REAL;31.07.2024 06:59;31.07.2024 07:00:17;REAL;False;0.03333333333333333
2024-07-31;85:146:389299-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;56;B;False;False;8507180;Thun, Bahnhof;2024-07-31 06:57:00;2024-07-31 06:58:04;REAL;31.07.2024 07:00;31.07.2024 07:00:39;REAL;False;1.0666666666666667
2024-07-31;85:146:478074-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:06:00;2024-07-31 07:06:15;REAL;31.07.2024 07:09;31.07.2024 07:09:43;REAL;False;0.25
2024-07-31;85:146:389232-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;39;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:17:00;2024-07-31 07:17:15;REAL;31.07.2024 07:20;31.07.2024 07:21:05;REAL;False;0.25
2024-07-31;85:146:11590-02015-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;86;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:24:00;2024-07-31 07:24:28;REAL;;;;False;0.4666666666666667
2024-07-31;85:146:453844-02015-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:25:00;2024-07-31 07:25:19;REAL;;;;False;0.31666666666666665
2024-07-31;85:146:478264-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:26:00;2024-07-31 07:29:24;REAL;31.07.2024 07:29;31.07.2024 07:30:13;REAL;False;3.4
2024-07-31;85:146:478129-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:26:00;2024-07-31 07:28:30;REAL;;;;False;2.5
2024-07-31;85:146:412075-02015-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;27;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:27:00;2024-07-31 07:28:07;REAL;;;;False;1.1166666666666667
2024-07-31;85:146:306825-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;56;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:27:00;2024-07-31 07:27:52;REAL;;;;False;0.8666666666666667
2024-07-31;85:146:306638-02015-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;38;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:27:00;2024-07-31 07:27:03;REAL;;;;False;0.05
2024-07-31;85:146:478100-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:36:00;2024-07-31 07:37:46;REAL;31.07.2024 07:39;31.07.2024 07:40:42;REAL;False;1.7666666666666666
2024-07-31;85:146:453893-02015-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;48;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:45:00;2024-07-31 07:45:11;REAL;;;;False;0.18333333333333332
2024-07-31;85:146:478075-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:46:00;2024-07-31 07:46:34;REAL;31.07.2024 07:49;31.07.2024 07:50:03;REAL;False;0.5666666666666667
2024-07-31;85:146:20184-02015-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;41;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:47:00;2024-07-31 07:47:11;REAL;;;;False;0.18333333333333332
2024-07-31;85:146:389247-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;40;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:47:00;2024-07-31 07:47:18;REAL;31.07.2024 07:50;31.07.2024 07:51:34;REAL;False;0.3
2024-07-31;85:146:453759-02015-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;21;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:47:00;2024-07-31 07:48:24;REAL;;;;False;1.4
2024-07-31;85:146:20957-02015-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;66;B;False;False;8507180;Thun, Bahnhof;2024-07-31 07:54:00;2024-07-31 07:54:34;REAL;;;;False;0.5666666666666667
