BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-08-07;85:146:470563-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-08-07 05:54:00;2024-08-07 05:54:48;REAL;07.08.2024 05:59;07.08.2024 06:00:38;REAL;False;0.8
2024-08-07;85:146:417856-02015-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-08-07 05:54:00;2024-08-07 05:54:22;REAL;;;;False;0.36666666666666664
2024-08-07;85:146:313360-02015-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;29;B;False;False;8507180;Thun, Bahnhof;2024-08-07 05:54:00;2024-08-07 05:55:18;REAL;;;;False;1.3
2024-08-07;85:146:41889-02015-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-08-07 05:54:00;2024-08-07 05:55:12;REAL;;;;False;1.2
2024-08-07;85:146:346921-02015-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;21;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:05:00;2024-08-07 06:05:25;REAL;;;;False;0.4166666666666667
2024-08-07;85:146:454329-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:06:00;2024-08-07 06:06:21;REAL;07.08.2024 06:09;07.08.2024 06:09:36;REAL;False;0.35
2024-08-07;85:146:313454-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;37;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:07:00;2024-08-07 06:09:44;REAL;07.08.2024 06:10;07.08.2024 06:10:17;REAL;False;2.7333333333333334
2024-08-07;85:146:470661-02015-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:16:00;2024-08-07 06:17:21;REAL;07.08.2024 06:19;07.08.2024 06:20:35;REAL;False;1.35
2024-08-07;85:146:386916-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;39;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:17:00;2024-08-07 06:17:08;REAL;07.08.2024 06:20;07.08.2024 06:20:37;REAL;False;0.13333333333333333
2024-08-07;85:146:386973-02015-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-08-07 06:24:00;2024-08-07 06:25:06;REAL;;;;False;1.1
