BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-08-30;85:146:292379-02196-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:55:15;REAL;30.08.2024 05:59;30.08.2024 05:59:11;REAL;False;1.25
2024-08-30;85:146:387847-02196-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;22;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:54:47;REAL;;;;False;0.7833333333333333
2024-08-30;85:146:170314-02196-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;29;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:55:15;REAL;;;;False;1.25
2024-08-30;85:146:410918-02196-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:57:06;REAL;;;;False;3.1
2024-08-30;85:146:410377-02196-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;26;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:54:05;REAL;;;;False;0.08333333333333333
2024-08-30;85:146:176459-02196-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-08-30 05:54:00;2024-08-30 05:55:37;REAL;;;;False;1.6166666666666667
2024-08-30;85:146:292518-02196-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:06:00;2024-08-30 06:06:24;REAL;30.08.2024 06:09;30.08.2024 06:09:50;REAL;False;0.4
2024-08-30;85:146:377696-02196-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;24;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:15:00;2024-08-30 06:16:46;REAL;;;;False;1.7666666666666666
2024-08-30;85:146:292583-02196-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:16:00;2024-08-30 06:16:32;REAL;30.08.2024 06:19;30.08.2024 06:19:54;REAL;False;0.5333333333333333
2024-08-30;85:146:170553-02196-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;47;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:17:00;2024-08-30 06:17:04;REAL;;;;False;0.06666666666666667
2024-08-30;85:146:355483-02196-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:24:00;2024-08-30 06:25:12;REAL;;;;False;1.2
2024-08-30;85:146:410773-02196-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:25:00;2024-08-30 06:26:20;REAL;;;;False;1.3333333333333333
2024-08-30;85:146:377708-02196-1;85:146;STI;STI Bus AG;Bus;85:146:2;2;26;B;False;False;8507180;Thun, Bahnhof;2024-08-30 06:25:00;2024-08-30 06:26:30;REAL;;;;False;1.5
