BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-08-22;85:146:386745-02195-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;31;B;False;False;8507180;Thun, Bahnhof;2024-08-22 05:54:00;2024-08-22 05:55:08;REAL;;;;False;1.1333333333333333
2024-08-22;85:146:106067-02195-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-08-22 05:54:00;2024-08-22 05:55:08;REAL;;;;False;1.1333333333333333
2024-08-22;85:146:429091-02195-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-08-22 05:54:00;2024-08-22 05:54:50;REAL;;;;False;0.8333333333333334
2024-08-22;85:146:318846-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:06:00;2024-08-22 06:06:13;REAL;22.08.2024 06:09;22.08.2024 06:09:52;REAL;False;0.21666666666666667
2024-08-22;85:146:428981-02195-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;43;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:15:00;2024-08-22 06:15:07;REAL;;;;False;0.11666666666666667
2024-08-22;85:146:258698-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;13;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:16:00;2024-08-22 06:16:05;REAL;22.08.2024 06:19;22.08.2024 06:19:38;REAL;False;0.08333333333333333
2024-08-22;85:146:318878-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:16:00;2024-08-22 06:16:12;REAL;22.08.2024 06:19;22.08.2024 06:19:06;REAL;False;0.2
2024-08-22;85:146:386845-02195-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:24:00;2024-08-22 06:26:42;REAL;;;;False;2.7
2024-08-22;85:146:428929-02195-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:25:00;2024-08-22 06:25:10;REAL;;;;False;0.16666666666666666
2024-08-22;85:146:350793-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:26:00;2024-08-22 06:26:55;REAL;;;;False;0.9166666666666666
2024-08-22;85:146:258801-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:26:00;2024-08-22 06:26:11;REAL;22.08.2024 06:29;22.08.2024 06:29:49;REAL;False;0.18333333333333332
2024-08-22;85:146:318760-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:26:00;2024-08-22 06:27:56;REAL;22.08.2024 06:29;22.08.2024 06:29:21;REAL;False;1.9333333333333333
2024-08-22;85:146:112347-02195-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;35;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:27:00;2024-08-22 06:28:43;REAL;;;;False;1.7166666666666666
2024-08-22;85:146:154592-02195-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;38;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:27:00;2024-08-22 06:27:41;REAL;;;;False;0.6833333333333333
2024-08-22;85:146:107228-02195-1;85:146;STI;STI Bus AG;Bus;85:146:33;33;71;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:27:00;2024-08-22 06:28:44;REAL;;;;False;1.7333333333333334
2024-08-22;85:146:318857-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:36:00;2024-08-22 06:37:29;REAL;22.08.2024 06:39;22.08.2024 06:39:37;REAL;False;1.4833333333333334
2024-08-22;85:146:318829-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;14;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:46:00;2024-08-22 06:46:27;REAL;22.08.2024 06:49;22.08.2024 06:49:40;REAL;False;0.45
2024-08-22;85:146:159920-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:46:00;2024-08-22 06:47:11;REAL;22.08.2024 06:49;22.08.2024 06:49:36;REAL;False;1.1833333333333333
2024-08-22;85:146:386803-02195-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;40;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:47:00;2024-08-22 06:47:16;REAL;22.08.2024 06:50;22.08.2024 06:50:53;REAL;False;0.26666666666666666
2024-08-22;85:146:386760-02195-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;33;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:54:00;2024-08-22 06:55:54;REAL;;;;False;1.9
2024-08-22;85:146:106334-02195-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;66;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:54:00;2024-08-22 06:54:35;REAL;;;;False;0.5833333333333334
2024-08-22;85:146:318868-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:56:00;2024-08-22 06:57:15;REAL;22.08.2024 06:59;22.08.2024 06:59:28;REAL;False;1.25
2024-08-22;85:146:258823-02195-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:56:00;2024-08-22 06:56:07;REAL;22.08.2024 06:59;22.08.2024 06:59:10;REAL;False;0.11666666666666667
2024-08-22;85:146:286067-02195-1;85:146;STI;STI Bus AG;Bus;85:146:51;51;32;B;False;False;8507180;Thun, Bahnhof;2024-08-22 06:57:00;2024-08-22 06:58:20;REAL;;;;False;1.3333333333333333
