BETRIEBSTAG;FAHRT_BEZEICHNER;BETREIBER_ID;BETREIBER_ABK;BETREIBER_NAME;PRODUKT_ID;LINIEN_ID;LINIEN_TEXT;UMLAUF_ID;VERKEHRSMITTEL_TEXT;ZUSATZFAHRT_TF;FAELLT_AUS_TF;BPUIC;HALTESTELLEN_NAME;ANKUNFTSZEIT;AN_PROGNOSE;AN_PROGNOSE_STATUS;ABFAHRTSZEIT;AB_PROGNOSE;AB_PROGNOSE_STATUS;DURCHFAHRT_TF;AN_VERSPAETUNG_MIN
2024-08-21;85:146:315566-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;31;B;False;False;8507180;Thun, Bahnhof;2024-08-21 05:54:00;2024-08-21 05:54:28;REAL;;;;False;0.4666666666666667
2024-08-21;85:146:258197-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-08-21 05:54:00;2024-08-21 05:54:10;REAL;21.08.2024 05:59;21.08.2024 05:59:34;REAL;False;0.16666666666666666
2024-08-21;85:146:261783-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-08-21 05:54:00;2024-08-21 05:55:08;REAL;21.08.2024 05:59;21.08.2024 05:59:23;REAL;False;1.1333333333333333
2024-08-21;85:146:453875-02194-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-08-21 05:54:00;2024-08-21 05:54:03;REAL;;;;False;0.05
2024-08-21;85:146:27303-02194-1;85:146;STI;STI Bus AG;Bus;85:146:6;6;42;B;False;False;8507180;Thun, Bahnhof;2024-08-21 05:54:00;2024-08-21 05:55:32;REAL;;;;False;1.5333333333333334
2024-08-21;85:146:261837-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:06:00;2024-08-21 06:06:18;REAL;21.08.2024 06:09;21.08.2024 06:09:21;REAL;False;0.3
2024-08-21;85:146:258291-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;15;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:06:00;2024-08-21 06:06:18;REAL;21.08.2024 06:09;21.08.2024 06:09:30;REAL;False;0.3
2024-08-21;85:146:386703-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;44;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:07:00;2024-08-21 06:07:34;REAL;21.08.2024 06:10;21.08.2024 06:10:36;REAL;False;0.5666666666666667
2024-08-21;85:146:258343-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:16:00;2024-08-21 06:16:37;REAL;21.08.2024 06:19;21.08.2024 06:20:14;REAL;False;0.6166666666666667
2024-08-21;85:146:453794-02194-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;25;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:17:00;2024-08-21 06:17:17;REAL;;;;False;0.2833333333333333
2024-08-21;85:146:315703-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;46;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:24:00;2024-08-21 06:25:19;REAL;;;;False;1.3166666666666667
2024-08-21;85:146:453850-02194-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;42;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:25:00;2024-08-21 06:25:25;REAL;;;;False;0.4166666666666667
2024-08-21;85:146:258216-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:26:00;2024-08-21 06:28:07;REAL;21.08.2024 06:29;21.08.2024 06:29:58;REAL;False;2.1166666666666667
2024-08-21;85:146:270283-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;12;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:26:00;2024-08-21 06:26:45;REAL;;;;False;0.75
2024-08-21;85:146:453769-02194-1;85:146;STI;STI Bus AG;Bus;85:146:5;5;22;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:27:00;2024-08-21 06:27:24;REAL;;;;False;0.4
2024-08-21;85:146:10429-02194-1;85:146;STI;STI Bus AG;Bus;85:146:50;50;35;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:27:00;2024-08-21 06:29:06;REAL;;;;False;2.1
2024-08-21;85:146:230933-02194-1;85:146;STI;STI Bus AG;Bus;85:146:55;55;38;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:27:00;2024-08-21 06:27:57;REAL;;;;False;0.95
2024-08-21;85:146:453843-02194-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;41;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:35:00;2024-08-21 06:35:38;REAL;;;;False;0.6333333333333333
2024-08-21;85:146:258307-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;16;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:36:00;2024-08-21 06:36:39;REAL;21.08.2024 06:39;21.08.2024 06:39:10;REAL;False;0.65
2024-08-21;85:146:386660-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;37;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:37:00;2024-08-21 06:37:39;REAL;21.08.2024 06:40;21.08.2024 06:40:34;REAL;False;0.65
2024-08-21;85:146:453876-02194-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;47;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:45:00;2024-08-21 06:45:19;REAL;;;;False;0.31666666666666665
2024-08-21;85:146:436445-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;97;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:53:00;2024-08-21 06:53:01;REAL;;;;False;0.016666666666666666
2024-08-21;85:146:452946-02194-1;85:146;STI;STI Bus AG;Bus;85:146:32;32;90;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:53:00;2024-08-21 06:53:33;REAL;;;;False;0.55
2024-08-21;85:146:28033-02194-1;85:146;STI;STI Bus AG;Bus;85:146:25;25;66;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:54:00;2024-08-21 06:54:56;REAL;;;;False;0.9333333333333333
2024-08-21;85:146:453892-02194-1;85:146;STI;STI Bus AG;Bus;85:146:4;4;48;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:55:00;2024-08-21 06:55:19;REAL;;;;False;0.31666666666666665
2024-08-21;85:146:261860-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;18;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:56:00;2024-08-21 06:56:23;REAL;21.08.2024 06:59;21.08.2024 06:59:50;REAL;False;0.38333333333333336
2024-08-21;85:146:270373-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;19;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:56:00;2024-08-21 06:56:05;REAL;;;;False;0.08333333333333333
2024-08-21;85:146:258325-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;17;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:56:00;2024-08-21 06:57:00;REAL;21.08.2024 06:59;21.08.2024 06:59:47;REAL;False;1.0
2024-08-21;85:146:116063-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;28;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:57:00;2024-08-21 06:57:29;REAL;21.08.2024 07:00;21.08.2024 07:00:36;REAL;False;0.48333333333333334
2024-08-21;85:146:386726-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;56;B;False;False;8507180;Thun, Bahnhof;2024-08-21 06:57:00;2024-08-21 06:57:09;REAL;21.08.2024 07:00;21.08.2024 07:00:30;REAL;False;0.15
2024-08-21;85:146:258198-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;10;B;False;False;8507180;Thun, Bahnhof;2024-08-21 07:06:00;2024-08-21 07:06:23;REAL;21.08.2024 07:09;21.08.2024 07:09:37;REAL;False;0.38333333333333336
2024-08-21;85:146:261784-02194-1;85:146;STI;STI Bus AG;Bus;85:146:1;1;11;B;False;False;8507180;Thun, Bahnhof;2024-08-21 07:06:00;2024-08-21 07:07:19;REAL;21.08.2024 07:09;21.08.2024 07:09:29;REAL;False;1.3166666666666667
2024-08-21;85:146:386715-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;45;B;False;False;8507180;Thun, Bahnhof;2024-08-21 07:07:00;2024-08-21 07:07:06;REAL;21.08.2024 07:10;21.08.2024 07:10:24;REAL;False;0.1
2024-08-21;85:146:231005-02194-1;85:146;STI;STI Bus AG;Bus;85:146:3;3;44;B;False;False;8507180;Thun, Bahnhof;2024-08-21 07:07:00;2024-08-21 07:07:34;REAL;21.08.2024 07:10;21.08.2024 07:11:04;REAL;False;0.5666666666666667
